id,rh_mean,rh_max,rh_min,rh_mean_before,rh_max_before,rh_min_before,rh_mean_after,rh_max_after,rh_min_after
370700,56.91747854823746,97.101975,19.434895833333332,63.12149294871794,97.101975,41.69249583333334,54.67714001473064,94.77562083333333,19.434895833333332
370800,57.81635459183672,96.89392916666668,17.335175000000003,65.43011506410257,96.89392916666668,41.70594999999999,55.06694108796296,93.9384625,17.335175000000003
370900,58.34518957560295,96.27968749999998,18.393070833333333,65.39947323717948,96.27968749999998,43.233883333333324,55.797809364478105,92.91312916666665,18.393070833333333
371000,62.101887670067995,95.36686249999998,25.31104999999999,65.39579102564103,92.33482916666668,40.12775,60.912422569444416,95.36686249999998,25.31104999999999
371100,62.078092122758214,96.81115833333335,23.989633333333334,67.25185128205126,96.81115833333335,50.13060000000001,60.20979020412457,94.43092916666667,23.989633333333334
371200,61.50246965445271,98.269675,24.645799999999998,69.68338621794872,98.269675,49.07260833333333,58.54824978430135,94.14579583333334,24.645799999999998
371300,62.317151186611035,96.27056249999998,28.74924583333333,69.22204807692307,96.27056249999998,46.50258333333334,59.82371619844275,94.01519583333334,28.74924583333333
371400,50.71376315128324,97.15196666666668,13.685843749999998,57.35799791666667,97.15196666666668,33.67743333333333,48.31445615267255,92.74057499999998,13.685843749999998
371500,52.7255757247217,96.83822916666666,12.879666666666667,61.05902676282051,96.83822916666666,35.73950416666667,49.7162739609638,91.15044166666667,12.879666666666667
371600,50.46458276128632,96.89418749999999,18.3668,56.01306522435898,96.89418749999999,33.3329875,48.46096409406568,93.9610125,18.3668
371700,57.04934248995053,98.95708750000001,15.714241666666666,66.21209631410255,98.95708750000001,39.205529166666665,53.74057027567341,90.5435,15.714241666666666
410100,58.29861467416512,96.06481250000002,15.766052083333335,69.33870192307691,96.06481250000002,37.55240416666667,54.31191650094698,93.34567916666667,15.766052083333335
410200,57.866836508194176,99.17258750000002,17.766705833333337,67.13579455128205,99.17258750000002,35.831183333333335,54.51971277041246,87.72157916666664,17.766705833333337
410300,62.08621177721086,95.67212916666666,18.868079166666668,74.55068621794872,95.67212916666666,45.01049166666666,57.58515156250001,95.49931250000002,18.868079166666668
410400,62.75274702380954,95.3161625,22.70179166666667,73.55003221153845,95.3161625,39.425670833333335,58.8537273726852,92.07408333333332,22.70179166666667
410500,54.49155333333336,95.68717916666667,14.812310000000002,65.26505512820513,95.68717916666667,32.69209166666668,50.60112212962963,85.17016666666666,14.812310000000002
410600,56.42535920879718,92.78507083333335,14.60632291666667,68.42259535256412,92.78507083333335,40.342416666666665,52.09302393465907,87.54967916666669,14.60632291666667
410700,56.30544711000312,92.55469999999998,15.411388749999995,67.09673782051283,92.55469999999998,37.406212499999995,52.40859213120791,88.04711666666667,15.411388749999995
410800,56.51127129174395,94.64661249999999,16.29854416666667,69.66972596153845,94.64661249999999,37.82342916666666,51.75960710542929,94.28674166666667,16.29854416666667
410900,54.04742807166046,98.39387500000002,14.904129166666666,62.81372467948717,98.39387500000002,33.586325,50.88182096327861,88.45246666666664,14.904129166666666
411000,60.9931115568955,97.16874166666668,21.840479166666668,71.07022179487178,97.16874166666668,35.63908333333333,57.35415508207072,91.63954166666663,21.840479166666668
411100,60.729643320964726,98.15370833333334,20.6453875,70.69740881410256,98.15370833333334,32.87997083333334,57.130172448442764,90.55196666666666,20.6453875
411200,63.374342381725405,94.8613375,21.306104166666668,75.76941410256411,92.32967083333334,48.98596666666668,58.89834426031145,94.8613375,21.306104166666668
411300,66.2799396876932,94.4342125,25.019904166666663,76.14120528846153,94.4342125,49.8771375,62.71892710963804,90.66217499999999,25.019904166666663
